f:mean within-blend semantic similarity	f:mean importance of vital relations	f:input spaces balance	f:mapping mix	f:blended concepts	f:mean of words per concept	d:graphs vertices	d:graphs edges	f:novelty	g:blend space
-0.05225923860645268	-0.43600000000000005	-0.6666666666666666	-0.6	0.16666666666666666	1.0	6	5	0.6	vodka,antonym,candle;vodka,madeof,potato|sugar;salt,madeof,sodium_chloride;candle,influencedby,x_query;potato|sugar,antonym,salt;
-0.05225923860645268	-0.43600000000000005	-0.6	-0.4	0.16666666666666666	1.2857142857142858	6	5	0.8	child,antonym,mineral;doll,madeof,mineral;child,madeof,flesh_and_blood|have_sex;doll,antonym,cookie;cookie,influencedby,morning_musume;
-0.0517249217679764	-0.1075	-1.0	-0.5	0.2	1.6666666666666667	5	4	0.75	border|cat,antonym,unbordered;mandatory,antonym,joy;in_some_country_military_service,hasproperty,mandatory;border|cat,influencedby,joy;
-0.0517249217679764	-0.1075	-0.5	-0.5	0.0	2.0	5	4	0.5	border,influencedby,joy;if_you_watch_stripper_dance_tip,hasproperty,mandatory;mandatory,antonym,joy;border,antonym,unbordered;
-0.050644282444791355	-0.295	-1.0	-0.5	0.2	1.8333333333333333	5	4	0.75	border|cat,antonym,unbordered;mandatory,antonym,joy;border|cat,influencedby,joy;mandatory,capableof,be_at_it_high_level_ever;
-0.0459929424597668	-0.6699999999999999	-1.0	-1.0	0.0	1.0	4	3	0.0	wood,antonym,stone;tile,madeof,stone;tree,madeof,wood;
-0.0459929424597668	-0.6699999999999999	-1.0	-0.6666666666666666	0.25	1.0	4	3	0.3333333333333333	water,antonym,wood;mist|food,madeof,wood;perspiration,madeof,water;
-0.0459929424597668	-0.6699999999999999	-1.0	-0.3333333333333333	0.0	1.0	4	3	0.0	water,antonym,wood;perspiration,madeof,water;guitar,madeof,wood;
-0.0459929424597668	-0.6699999999999999	-1.0	-0.0	0.25	1.0	4	3	0.6666666666666666	clothe,madeof,material;sometimes_wire,madeof,plastic|iron;plastic|iron,antonym,material;
-0.0459929424597668	-0.6699999999999999	-0.8333333333333334	-1.0	0.75	1.2857142857142858	4	3	1.0	car|paper,antonym,boat|cardboard;boat|cardboard,madeof,plastic;car|paper,madeof,many_thing|pulp_celulosic_fiber;
-0.0459929424597668	-0.6699999999999999	-0.8	-1.0	0.5	1.3333333333333333	4	3	1.0	bag,madeof,rubber|plastic;wait_on_table|box,madeof,tin;wait_on_table|box,antonym,bag;
-0.0459929424597668	-0.6699999999999999	-0.8	-0.6666666666666666	0.5	1.0	4	3	1.0	sheet,madeof,cotton|apparent;silk|latent,antonym,cotton|apparent;wed_gown,madeof,silk|latent;
-0.0459929424597668	-0.6699999999999999	-0.75	-1.0	0.25	1.4	4	3	1.0	steel,antonym,diatomaceous_earth;machine|read_magazine,madeof,steel;can_of_soda,madeof,diatomaceous_earth;
-0.0459929424597668	-0.6699999999999999	-0.75	-0.6666666666666666	0.25	2.0	4	3	1.0	paper,antonym,pencil|potato_in_produce_department;pencil|potato_in_produce_department,madeof,wood_and_lead;paper,madeof,organelle;
-0.0459929424597668	-0.6699999999999999	-0.75	-0.3333333333333333	0.5	1.5	4	3	1.0	juice,antonym,give_up_all_hope|milk;juice,madeof,fruit|attribute;cake,madeof,give_up_all_hope|milk;
-0.0459929424597668	-0.6699999999999999	-0.6666666666666666	-1.0	0.5	1.0	4	3	1.0	car|paper,madeof,tree;car|paper,antonym,boat|cardboard;boat|cardboard,madeof,plastic;
-0.0459929424597668	-0.6699999999999999	-0.6666666666666666	-0.6666666666666666	0.0	1.0	4	3	0.0	water,antonym,wood;perspiration,madeof,water;board,madeof,wood;
-0.0459929424597668	-0.6699999999999999	-0.6666666666666666	-0.3333333333333333	0.0	1.0	4	3	0.6666666666666666	bullet,madeof,carbon;anchor,madeof,iron;iron,antonym,carbon;
-0.0459929424597668	-0.6699999999999999	-0.6666666666666666	-0.0	0.25	1.0	4	3	1.0	juice,madeof,movie_theater;juice,antonym,porn|milk;porn|milk,madeof,protein;
-0.0459929424597668	-0.6699999999999999	-0.6	-1.0	0.25	1.6	4	3	1.0	paper,antonym,pencil|potato_in_produce_department;pencil|potato_in_produce_department,madeof,tree;paper,madeof,organelle;
-0.0459929424597668	-0.6699999999999999	-0.6	-0.6666666666666666	0.25	1.0	4	3	1.0	iron,antonym,flesh|steel;camp,madeof,iron;submarine,madeof,flesh|steel;
-0.0459929424597668	-0.6699999999999999	-0.5	-1.0	0.5	1.0	4	3	1.0	food,madeof,steel|wood;broom|furniture,madeof,wood;wood,antonym,steel|wood;
-0.0459929424597668	-0.6699999999999999	-0.5	-0.6666666666666666	0.0	1.0	4	3	0.3333333333333333	computer,madeof,paper;coin,madeof,bill;coin,antonym,paper;
-0.0459929424597668	-0.6699999999999999	-0.5	-0.3333333333333333	0.0	1.5	4	3	0.0	rubber,antonym,glue;glue,madeof,flour_and_water;tire,madeof,rubber;
-0.0459929424597668	-0.6699999999999999	-0.5	-0.0	0.0	1.75	4	3	0.3333333333333333	surface,madeof,material;plastic,antonym,material;carton_be_thing_which,madeof,plastic;
-0.0459929424597668	-0.6699999999999999	-0.4	-0.6666666666666666	0.25	1.0	4	3	0.6666666666666666	box|house,madeof,room;bin,madeof,plastic;bin,antonym,box|house;
-0.0459929424597668	-0.6699999999999999	-0.3333333333333333	-0.6666666666666666	0.25	1.0	4	3	0.6666666666666666	alcohol,madeof,genuine|rice;bean,antonym,genuine|rice;coffee,madeof,bean;
-0.0459929424597668	-0.6699999999999999	-0.3333333333333333	-0.3333333333333333	0.0	1.5	4	3	0.6666666666666666	child,antonym,mineral;doll,madeof,mineral;child,madeof,flesh_and_blood;
-0.0459929424597668	-0.6699999999999999	-0.25	-0.3333333333333333	0.0	1.0	4	3	0.3333333333333333	take_final,madeof,wheat;corn,antonym,wheat;corn,madeof,corn_oil;
-0.0459929424597668	-0.6699999999999999	-0.2	-0.3333333333333333	0.25	1.8	4	3	0.3333333333333333	mustard,madeof,flesh_and_bone|mustard_seed;ketchup,madeof,tomato_and_vinegar;mustard,antonym,ketchup;
-0.0459929424597668	-0.604	-1.0	-1.0	0.16666666666666666	1.0	6	5	0.6	mouse,madeof,material;iron,antonym,material;oxygen,madeof,tin|neutron;steel,madeof,iron;tin|neutron,antonym,steel;
-0.0459929424597668	-0.604	-1.0	-0.8	0.16666666666666666	1.0	6	5	0.8	dynamite,madeof,diatomaceous_earth;steel,antonym,diatomaceous_earth;machine|read_magazine,antonym,hand;machine|read_magazine,madeof,steel;hand,madeof,plaster;
-0.0459929424597668	-0.604	-1.0	-0.6	0.16666666666666666	1.0	6	5	0.6	spat|door,madeof,wood;cave,madeof,stone;wood,antonym,stone;moon,madeof,window;spat|door,antonym,window;
-0.0459929424597668	-0.604	-1.0	-0.4	0.3333333333333333	1.25	6	5	0.8	child,antonym,mineral;cookie,madeof,flour;milk|doll,antonym,cookie;child,madeof,flesh_and_blood|have_sex;milk|doll,madeof,mineral;
-0.0459929424597668	-0.604	-1.0	-0.0	0.16666666666666666	1.5714285714285714	6	5	0.4	sugar,antonym,flour;umbrella_with_hole|cookie,madeof,sugar_and_starch;umbrella_with_hole|cookie,antonym,cake;cake,madeof,flour;sugar,madeof,sugarcane;
-0.0459929424597668	-0.604	-0.875	-1.0	0.5	1.2222222222222223	6	5	0.8	wood,antonym,plastic|gold_and_silver;oil,madeof,wood;oil,antonym,gas|lignin;prison,madeof,plastic|gold_and_silver;sun|wood,madeof,gas|lignin;
-0.0459929424597668	-0.604	-0.8571428571428571	-0.8	0.3333333333333333	1.0	6	5	0.8	lead,madeof,plastic;duvet,madeof,character|cotton;wood|boy,antonym,plastic;character|cotton,antonym,lead;most_table,madeof,wood|boy;
-0.0459929424597668	-0.604	-0.8333333333333334	-0.6	0.16666666666666666	1.0	6	5	0.6	computer,madeof,paper;coin,antonym,paper;coin,madeof,bill;bill,antonym,earn|bronze;crash_cymbal,madeof,earn|bronze;
-0.0459929424597668	-0.604	-0.8333333333333334	-0.4	0.16666666666666666	1.5714285714285714	6	5	0.6	vodka,antonym,candle;rice|spice,antonym,potato;ricecake,madeof,rice|spice;vodka,madeof,potato;candle,madeof,wax_with_wick_in_it;
-0.0459929424597668	-0.604	-0.8	-0.4	0.0	1.0	6	5	0.8	dislodge,madeof,mineral;flour,madeof,sanitation;dislodge,antonym,flour;sanitation,antonym,rice;fry_rice,madeof,rice;
-0.0459929424597668	-0.604	-0.8	-0.2	0.3333333333333333	1.0	6	5	0.6	oxygen|acute,antonym,carbon|obtuse;electricity,madeof,electron;petroleum,madeof,carbon|obtuse;electron,antonym,proton;oxygen|acute,madeof,proton;
-0.0459929424597668	-0.604	-0.75	-1.0	0.3333333333333333	1.25	6	5	0.8	wood,antonym,plastic|gold_and_silver;oil,madeof,wood;sun,madeof,gas|lignin;oil,antonym,gas|lignin;prison,madeof,plastic|gold_and_silver;
-0.0459929424597668	-0.604	-0.75	-0.4	0.0	1.3333333333333333	6	5	0.6	child,antonym,mineral;doll,madeof,mineral;cookie,madeof,flour;doll,antonym,cookie;child,madeof,flesh_and_blood;
-0.0459929424597668	-0.604	-0.7142857142857143	-0.8	0.16666666666666666	1.0	6	5	0.6	spat|door,madeof,wood;window,madeof,keratin;cave,madeof,stone;wood,antonym,stone;spat|door,antonym,window;
-0.0459929424597668	-0.604	-0.7142857142857143	-0.6	0.16666666666666666	1.5714285714285714	6	5	0.6	vodka,antonym,candle;rice|spice,antonym,potato;alcohol,madeof,rice|spice;vodka,madeof,potato;candle,madeof,wax_with_wick_in_it;
-0.0459929424597668	-0.604	-0.7142857142857143	-0.4	0.5	1.2222222222222223	6	5	1.0	child,antonym,mineral;child,madeof,flesh_and_blood|have_sex;milk|doll,antonym,soda|figure;soda|figure,madeof,aluminum;milk|doll,madeof,mineral;
-0.0459929424597668	-0.604	-0.6666666666666666	-0.6	0.16666666666666666	1.0	6	5	0.6	needle,madeof,bird;fabric,madeof,thread;book,madeof,land|paper_page;bird,antonym,land|paper_page;thread,antonym,needle;
-0.0459929424597668	-0.604	-0.625	-0.8	0.3333333333333333	1.25	6	5	1.0	sofa_be_to|iron,antonym,material;florecent_tube,madeof,material;car,antonym,drink_water|bike;car,madeof,sofa_be_to|iron;drink_water|bike,madeof,two_wheel;
-0.0459929424597668	-0.604	-0.6	-0.4	0.16666666666666666	1.2857142857142858	6	5	0.8	child,antonym,mineral;doll,madeof,mineral;cookie,madeof,flour;child,madeof,flesh_and_blood|have_sex;doll,antonym,cookie;
-0.0459929424597668	-0.505	-1.0	-1.0	0.0	1.0	3	2	0.0	water,antonym,wood;board,madeof,wood;
-0.0459929424597668	-0.505	-1.0	-0.75	0.2	1.0	5	4	0.75	lead,madeof,plastic;house,madeof,wood|boy;wood|boy,antonym,plastic;male_person,antonym,lead;
-0.0459929424597668	-0.505	-1.0	-0.5	0.0	1.0	5	4	0.5	computer,madeof,paper;bill,antonym,satchel;coin,antonym,paper;coin,madeof,bill;
-0.0459929424597668	-0.505	-1.0	-0.25	0.0	1.4	5	4	0.0	rubber,antonym,glue;glue,madeof,flour_and_water;tire,madeof,rubber;mawn,antonym,tire;
-0.0459929424597668	-0.505	-1.0	-0.0	0.0	1.0	3	2	0.0	cake,madeof,sugar;bitterness,antonym,sugar;
-0.0459929424597668	-0.505	-0.875	-0.6666666666666666	0.3333333333333333	1.0	6	6	0.8333333333333334	tin,antonym,aluminum;boat,antonym,can|ship;boat,madeof,aluminum;steel,antonym,steel;box|sofa,madeof,tin;can|ship,madeof,steel;
-0.0459929424597668	-0.505	-0.8571428571428571	-1.0	0.6	1.375	5	4	1.0	lazy|oyster,antonym,act|food;act|food,madeof,meat;metal_wood_or_plastic|wool,antonym,meat;playground_equipment,madeof,metal_wood_or_plastic|wool;
-0.0459929424597668	-0.505	-0.8571428571428571	-0.5	0.16666666666666666	1.0	6	6	0.6666666666666666	tin,antonym,aluminum;boat,antonym,can|ship;boat,madeof,aluminum;steel,antonym,steel;cassiterite,madeof,tin;can|ship,madeof,steel;
-0.0459929424597668	-0.505	-0.8333333333333334	-1.0	0.4	1.4285714285714286	5	4	1.0	paper,madeof,tree|slow;hand,madeof,wood|large_city_shop_mall;wood|large_city_shop_mall,antonym,paper;hand,antonym,mall;
-0.0459929424597668	-0.505	-0.8333333333333334	-0.75	0.4	1.0	5	4	1.0	oxygen|acute,antonym,carbon|obtuse;use_computer,antonym,food;food,madeof,carbon|obtuse;oxygen|acute,madeof,proton;
-0.0459929424597668	-0.505	-0.8	-0.75	0.2	1.0	5	4	1.0	oxygen,antonym,leather|carbon;diamond,antonym,sofa;diamond,madeof,leather|carbon;sofa,madeof,carbon;
-0.0459929424597668	-0.505	-0.8	-0.5	0.2	1.6666666666666667	5	4	0.5	vodka,antonym,candle;rice|spice,antonym,potato;vodka,madeof,potato;candle,madeof,wax_with_wick_in_it;
-0.0459929424597668	-0.505	-0.7777777777777778	-0.8333333333333334	0.3333333333333333	1.0	6	6	1.0	boat,antonym,can|ship;boat,madeof,aluminum;tin|sapphire,antonym,aluminum;steel,antonym,steel;can|ship,madeof,steel;box,madeof,tin|sapphire;
-0.0459929424597668	-0.505	-0.75	-1.0	0.6666666666666666	1.4	3	2	1.0	sunscreen|speech,madeof,para_aminobenzoic_acid|podium;write,antonym,sunscreen|speech;
-0.0459929424597668	-0.505	-0.75	-0.75	0.0	1.0	5	4	0.75	corn,antonym,wood;bottle,madeof,corn;wrench,madeof,wood;feather_animal,antonym,bottle;
-0.0459929424597668	-0.505	-0.75	-0.6666666666666666	0.16666666666666666	1.0	6	6	0.8333333333333334	tin,antonym,aluminum;sofa,madeof,tin;boat,antonym,can|ship;boat,madeof,aluminum;steel,antonym,steel;can|ship,madeof,steel;
-0.0459929424597668	-0.505	-0.75	-0.5	0.0	1.0	5	4	0.75	bullet,madeof,carbon;bullet,antonym,quit;some_tool,madeof,iron;iron,antonym,carbon;
-0.0459929424597668	-0.505	-0.75	-0.25	0.2	1.3333333333333333	5	4	0.75	waste,antonym,sell_at_market;bow,antonym,poop|feel_bad;bow,madeof,ribbon;poop|feel_bad,madeof,waste;
-0.0459929424597668	-0.505	-0.6666666666666666	-1.0	0.2	1.0	5	4	0.5	men|pencil,madeof,tree;tree,antonym,palm;internet,madeof,old;men|pencil,antonym,old;
-0.0459929424597668	-0.505	-0.6666666666666666	-0.75	0.2	1.0	5	4	1.0	iron,antonym,flesh|steel;camp,antonym,basement;camp,madeof,iron;submarine,madeof,flesh|steel;
-0.0459929424597668	-0.505	-0.6666666666666666	-0.5	0.3333333333333333	1.0	3	2	1.0	bow,antonym,poop|feel_bad;poop|feel_bad,madeof,waste;
-0.0459929424597668	-0.505	-0.6666666666666666	-0.25	0.0	1.6	5	4	0.5	surface,antonym,middle;surface,madeof,material;plastic,antonym,material;carton_be_thing_which,madeof,plastic;
-0.0459929424597668	-0.505	-0.6	-0.75	0.0	1.0	5	4	1.0	bullet,madeof,carbon;bullet,antonym,quit;air,madeof,iron;iron,antonym,carbon;
-0.0459929424597668	-0.505	-0.6	-0.5	0.2	1.0	5	4	0.75	bin,madeof,plastic;bin,antonym,box|house;box|house,madeof,room;plastic,antonym,unprotected;
-0.0459929424597668	-0.505	-0.5714285714285714	-1.0	0.4	1.7142857142857142	5	4	0.75	paper,antonym,plastic|metal_and_be_etalon_for_value;toy,antonym,homework;toy,madeof,plastic|metal_and_be_etalon_for_value;letter|museum,madeof,paper;
-0.0459929424597668	-0.505	-0.5	-1.0	0.3333333333333333	1.0	3	2	1.0	flesh|steel,antonym,soft;submarine,madeof,flesh|steel;
-0.0459929424597668	-0.505	-0.5	-0.75	0.2	1.0	5	4	0.75	bin,madeof,plastic;bin,antonym,box|house;box|house,madeof,room;room,antonym,low_brow;
-0.0459929424597668	-0.505	-0.5	-0.5	0.0	1.0	3	2	0.0	rubber,antonym,glue;tire,madeof,rubber;
-0.0459929424597668	-0.505	-0.5	-0.25	0.2	1.0	5	4	0.5	gain,antonym,waste;bow,antonym,poop|feel_bad;poop|feel_bad,madeof,waste;bow,madeof,ribbon;
-0.0459929424597668	-0.505	-0.42857142857142855	-0.75	0.2	1.0	5	4	0.75	alcohol,madeof,genuine|rice;bean,antonym,genuine|rice;be_entertain,antonym,coffee;coffee,madeof,bean;
-0.0459929424597668	-0.505	-0.4	-0.5	0.2	1.3333333333333333	5	4	1.0	child,antonym,mineral;doll,madeof,mineral;child,madeof,flesh_and_blood|have_sex;doll,antonym,cookie;
-0.0459929424597668	-0.505	-0.3333333333333333	-0.5	0.0	2.3333333333333335	3	2	0.5	hard,antonym,gas;verification_and_diplomacy_use_together,madeof,gas;
-0.0459929424597668	-0.505	-0.25	-0.5	0.3333333333333333	1.5	3	2	0.5	mustard,madeof,flesh_and_bone|mustard_seed;mustard,antonym,ketchup;
-0.0459929424597668	-0.40599999999999997	-1.0	-1.0	0.16666666666666666	1.0	6	5	0.6	food|fiber,madeof,meat;bedroom,antonym,room;hand,madeof,room;meat,antonym,drink;hand,antonym,food|fiber;
-0.0459929424597668	-0.40599999999999997	-1.0	-0.8	0.16666666666666666	1.0	6	5	0.6	lead,madeof,plastic;house,madeof,wood|boy;wood|boy,antonym,plastic;farm,antonym,house;male_person,antonym,lead;
-0.0459929424597668	-0.40599999999999997	-1.0	-0.6	0.0	1.0	6	5	0.4	computer,madeof,paper;coin,antonym,paper;bill,antonym,bronze;coin,madeof,bill;cut,antonym,computer;
-0.0459929424597668	-0.40599999999999997	-1.0	-0.4	0.16666666666666666	1.0	6	5	0.6	athlete,antonym,potato|land_line;card,antonym,chip;human,madeof,athlete;chip,madeof,potato|land_line;human,antonym,robot;
-0.0459929424597668	-0.40599999999999997	-1.0	-0.0	0.16666666666666666	1.0	6	5	0.2	wind,antonym,skin;skin,madeof,cell;wind,madeof,air;heat|investment,antonym,air;cell,antonym,resistor;
-0.0459929424597668	-0.40599999999999997	-0.875	-1.0	0.5	1.3333333333333333	6	5	1.0	paper,madeof,tree|slow;hand,madeof,wood|large_city_shop_mall;stump|bolt,antonym,tree|slow;wood|large_city_shop_mall,antonym,paper;hand,antonym,mall;
-0.0459929424597668	-0.40599999999999997	-0.8571428571428571	-1.0	0.3333333333333333	1.0	6	5	0.8	any_state,antonym,house;lead,madeof,plastic;house,madeof,wood|boy;wood|boy,antonym,plastic;iron|male_person,antonym,lead;
-0.0459929424597668	-0.40599999999999997	-0.8571428571428571	-0.8	0.3333333333333333	1.0	6	5	1.0	iron,antonym,flesh|steel;submarine,antonym,surface_ship|patient;camp,antonym,nonsense;camp,madeof,iron;submarine,madeof,flesh|steel;
-0.0459929424597668	-0.40599999999999997	-0.8571428571428571	-0.6	0.5	1.2222222222222223	6	5	1.0	post_message|bullet,antonym,gun;car,antonym,eat_with|truck;car,madeof,sofa_be_to|iron;sofa_be_to|iron,antonym,copper;post_message|bullet,madeof,copper;
-0.0459929424597668	-0.40599999999999997	-0.8333333333333334	-0.8	0.16666666666666666	1.0	6	5	0.8	needle,madeof,bird;large_city,antonym,book;book,madeof,land|paper_page;bird,antonym,land|paper_page;thread,antonym,needle;
-0.0459929424597668	-0.40599999999999997	-0.8333333333333334	-0.6	0.3333333333333333	1.25	6	5	0.8	card,antonym,paper;paper,madeof,wood|most_automatic_gate;drink|letter_write,antonym,pee;pee,madeof,plastic;wood|most_automatic_gate,antonym,plastic;
-0.0459929424597668	-0.40599999999999997	-0.8333333333333334	-0.4	0.3333333333333333	1.375	6	5	1.0	juice,antonym,give_up_all_hope|milk;juice,madeof,fruit|attribute;cake,antonym,tight;cake,madeof,give_up_all_hope|milk;fruit|attribute,antonym,veggie;
-0.0459929424597668	-0.40599999999999997	-0.7142857142857143	-1.0	0.16666666666666666	1.0	6	5	0.6	lead,madeof,plastic;house,madeof,wood|boy;wood|boy,antonym,plastic;lead,antonym,library;farm,antonym,house;
-0.0459929424597668	-0.40599999999999997	-0.7142857142857143	-0.8	0.16666666666666666	1.0	6	5	0.8	paper,antonym,boat|cardboard;boat|cardboard,madeof,plastic;bus,madeof,paper;car,antonym,bus;dull,antonym,plastic;
-0.0459929424597668	-0.40599999999999997	-0.7142857142857143	-0.4	0.5	1.3333333333333333	6	5	1.0	cake,antonym,lie|desire;juice,antonym,give_up_all_hope|milk;juice,madeof,fruit|attribute;cake,madeof,give_up_all_hope|milk;fruit|attribute,antonym,veggie;
-0.0459929424597668	-0.40599999999999997	-0.6666666666666666	-0.8	0.0	1.0	6	5	0.8	bullet,madeof,carbon;bullet,antonym,quit;air,madeof,iron;iron,antonym,carbon;land,antonym,air;
-0.0459929424597668	-0.40599999999999997	-0.6666666666666666	-0.6	0.16666666666666666	1.0	6	5	0.6	wood,antonym,plastic;bin,madeof,plastic;bin,antonym,box|house;box|house,madeof,room;room,antonym,low_brow;
-0.0459929424597668	-0.40599999999999997	-0.625	-0.8	0.3333333333333333	1.625	6	5	0.8	paper,antonym,plastic|metal_and_be_etalon_for_value;toy,antonym,homework;toy,madeof,plastic|metal_and_be_etalon_for_value;letter|museum,antonym,memo_note;letter|museum,madeof,paper;
-0.0459929424597668	-0.40599999999999997	-0.625	-0.6	0.5	1.3333333333333333	6	5	1.0	cake,antonym,lie|desire;juice,antonym,give_up_all_hope|milk;juice,madeof,fruit|attribute;cake,madeof,give_up_all_hope|milk;fruit|attribute,antonym,vegetable;
-0.0459929424597668	-0.40599999999999997	-0.5714285714285714	-0.6	0.16666666666666666	1.0	6	5	0.6	tar,antonym,untar;asphalt,antonym,concrete;asphalt|wood,antonym,lumber;asphalt|wood,madeof,tar;lumber,madeof,asphalt;
-0.0459929424597668	-0.40599999999999997	-0.5555555555555556	-0.8	0.5	1.2222222222222223	6	5	1.0	sofa_be_to|iron,antonym,material;clothe|florecent_tube,madeof,material;clothe|florecent_tube,antonym,naked;car,antonym,eat_with|truck;car,madeof,sofa_be_to|iron;
-0.0459929424597668	-0.40599999999999997	-0.5	-1.0	0.5	1.2222222222222223	6	5	1.0	sofa_be_to|iron,antonym,material;clothe|florecent_tube,madeof,material;car,antonym,eat_with|truck;clothe|florecent_tube,antonym,undress;car,madeof,sofa_be_to|iron;
-0.0459929424597668	-0.40599999999999997	-0.5	-0.8	0.2	1.0	5	5	1.0	boat,antonym,can|ship;boat,madeof,aluminum;steel,antonym,steel;can|ship,madeof,steel;sapphire,antonym,aluminum;
-0.0459929424597668	-0.34	-1.0	-1.0	0.25	1.0	4	3	0.6666666666666666	clothe,antonym,undress;hound|silk,antonym,rough;clothe,madeof,hound|silk;
-0.0459929424597668	-0.34	-1.0	-0.6666666666666666	0.25	1.0	4	3	0.6666666666666666	athlete,antonym,potato|land_line;human,madeof,athlete;human,antonym,robot;
-0.0459929424597668	-0.34	-1.0	-0.3333333333333333	0.0	1.0	4	3	0.0	rubber,antonym,glue;refresh,antonym,tire;tire,madeof,rubber;
